customer_id,customer_first_name,customer_last_name,email_address,phone_number,shipping_address,shipping_city,shipping_state,postal_code,registration_date,is_premium_member
9198,Xiti,Chanda,joshuakapoor@example.net,2746495762,"64
Kothari Path",Chennai,Andhra Pradesh,176575,2024-02-02,False
9199,Girish,Suri,wallaunni@example.net,,"52/97, Sarraf Circle",Surat,Haryana,760595,2024-02-13,False
9200,Lakshmi,Ratti,varenyanayak@example.net,02798586859,"79/282
Saxena Marg",Chennai,Manipur,268985,2022-09-02,False
9201,Omisha,Iyer,lthakur@example.org,+915269350532,"38, Guha Nagar",Junagadh,Tamil Nadu,097514,2024-04-28,True
9202,Bachittar,Vasa,munshigeetika@example.com,+916624337139,"406
Bala Road",Rohtak,Andhra Pradesh,984236,2023-02-19,False
9203,Rayaan,Sarna,anay06@example.com,1090050936,"74/83
Grover",Ajmer,Telangana,617417,2022-12-18,False
9204,Bhavani,Tata,kevin43@example.com,,"083
Natarajan Path",Vijayawada,Maharashtra,974902,2023-04-03,True
9205,Ira,Chacko,dashchandresh@example.net,9553961823,"59/06, Ahluwalia Zila",Kollam,Kerala,288571,2022-11-20,False
9206,Sanya,Rattan,subramaniamsanya@example.net,02465989429,"17/28
Bala",Shimoga,Goa,895083,2025-05-09,False
9207,Vasatika,Yohannan,ukrishnan@example.net,05086210585,"23
Goel Chowk",Adoni,Haryana,063575,2024-04-08,False
9208,Max,Contractor,majumdarbachittar@example.com,,"015, Deol Nagar",Mathura,Arunachal Pradesh,780640,2025-04-20,True
9209,Chaaya,Mukhopadhyay,bborde@example.com,+910016766876,"H.No. 54
Chaudhari Marg",Kamarhati,Rajasthan,357615,2024-04-03,False
9210,Watika,Johal,gkaul@example.net,,"H.No. 240
Sastry Marg",Satara,Himachal Pradesh,856171,2024-06-03,True
9211,Ria,Kamdar,beramitesh@example.org,,"H.No. 80
Upadhyay Chowk",Bijapur,Karnataka,597962,2024-03-27,False
9212,Matthew,Krishnamurthy,faras26@example.net,01729487686,"23/698, Devi Ganj",Bally,Arunachal Pradesh,779666,2023-07-04,True
9213,Mohammed,Amble,tjain@example.net,+919641904600,"H.No. 739, Korpal Zila",Kumbakonam,West Bengal,041073,2024-10-04,False
9214,Suhani,Rana,zchaudhari@example.net,3873847346,"H.No. 043, Swaminathan Chowk",Siliguri,Nagaland,266313,2024-08-14,True
9215,Yoshita,Pall,eshanadutta@example.com,,"35/40, Lalla Chowk",Nagercoil,Karnataka,964983,2022-11-24,False
9216,Onveer,Nigam,bobalniharika@example.net,+912054429121,"H.No. 634, Wali",Berhampur,Maharashtra,269774,2025-01-20,False
9217,Janaki,Bir,vasanakonda@example.com,,"H.No. 62, Chada",Raebareli,Odisha,049554,2023-09-04,False
9218,Vedhika,Bhatti,teerth49@example.net,6013184327,"04, Dara Circle",Sikar,Uttarakhand,451981,2022-09-10,True
9219,Fitan,Agarwal,madankashvi@example.com,02191005260,"33, Magar Path",Chittoor,Kerala,096633,2024-02-28,False
9220,Harita,Sandhu,chanawarhi@example.com,0020182683,"85
Merchant Nagar",North Dumdum,Haryana,576075,2024-10-02,True
9221,Ladli,Venkatesh,lakshdhingra@example.org,+916655804823,"048, Om Chowk",Bulandshahr,Telangana,810009,2025-01-30,True
9222,Robert,Karnik,umandal@example.org,,"H.No. 370
Sahni",Machilipatnam,Maharashtra,431830,2024-02-05,True
9223,Kiaan,Tata,niteshsama@example.com,,"64, Kara Street",Amritsar,Manipur,223115,2022-12-22,True
9224,Madhav,Shukla,rpalla@example.com,7976621087,"H.No. 756
Balakrishnan Chowk",Proddatur,Karnataka,916100,2024-09-15,False
9225,Chakradev,Bahri,ojayaraman@example.net,,"14
Saha Ganj",Jaunpur,Punjab,656293,2023-01-22,False
9226,Kamala,Kulkarni,balasubramanianimaran@example.net,+910457083937,"76/392
Tandon Street",Vasai-Virar,Karnataka,580098,2024-08-23,True
9227,Harita,Swaminathan,hemanibedi@example.org,1242341168,"H.No. 71
D’Alia",Satara,Bihar,147318,2023-08-10,False
9228,Nitara,Dhaliwal,azaan06@example.com,,"90/178, Som Ganj",Guntakal,Assam,518068,2023-07-30,True
9229,Ishwar,Rau,ranbir81@example.com,,"756
Srinivas Circle",Tumkur,Karnataka,792823,2023-02-26,False
9230,Arjun,Pal,vpall@example.org,,"H.No. 232, Kothari Road",Bidhannagar,Punjab,752196,2024-08-31,False
9231,Ira,Kala,imaran06@example.net,,"H.No. 679, Sarma Nagar",Malda,Meghalaya,306959,2023-04-01,False
9232,Simon,Sarin,owenbumb@example.com,,"H.No. 894, Ahuja Marg",Farrukhabad,Manipur,933632,2023-12-05,True
9233,Jonathan,Magar,halderzaid@example.net,8786813195,"30/235, Cherian Ganj",Salem,Himachal Pradesh,771818,2023-06-29,False
9234,Watika,Shroff,chakrika21@example.org,,"H.No. 859
Mistry Street",Kochi,Manipur,634298,2025-03-04,False
9235,Irya,Cherian,yashica05@example.com,,"84/95, Sani Marg",Aurangabad,Nagaland,972624,2023-01-30,True
9236,Zinal,Natt,umukherjee@example.org,+910384432950,"H.No. 112, Malhotra Chowk",Mathura,Uttar Pradesh,529254,2024-10-22,False
9237,Ekbal,Mitter,zrama@example.net,1821682396,"30/06
Gola Zila",Tenali,Madhya Pradesh,055987,2022-10-02,False
9238,Sachi,Char,mugdhaganesan@example.com,1638835966,"H.No. 786, Kanda Chowk",Secunderabad,Punjab,812344,2023-10-06,True
9239,Mitali,Chaudhari,jeremiah28@example.com,3557376461,"20/111, Lad Marg",Karaikudi,Sikkim,953545,2023-10-31,True
9240,Barkha,Parmer,suhaniperi@example.org,,"927
Comar Path",Berhampur,Andhra Pradesh,030615,2024-07-20,False
9241,Ishita,Nagarajan,khuranaaishani@example.org,+913043804895,"78/365, Das Ganj",Karaikudi,Chhattisgarh,782892,2024-07-01,False
9242,Advaith,Mital,mallsaanvi@example.net,9631364362,"165, Varty Path",Ujjain,West Bengal,638463,2023-02-17,False
9243,Anmol,Mammen,fshenoy@example.org,,"76, Ramaswamy Road",Satara,Jharkhand,308054,2024-12-23,True
9244,Balveer,Kamdar,anikasetty@example.org,,"12
Sood",Tirunelveli,Manipur,857796,2022-11-14,False
9245,Lucky,Contractor,warhi30@example.net,+917297265525,"39/61
Loyal Zila",Hospet,Haryana,184789,2022-11-24,True
9246,Adweta,Subramaniam,esankaran@example.org,,"33/39
Bhatnagar Road",Tirunelveli,Madhya Pradesh,704436,2022-10-28,False
9247,Bhavika,Varughese,riagara@example.net,,"06/123
Talwar Chowk",Ramgarh,Jharkhand,384029,2024-12-23,False
9248,Henry,Mohanty,sarangaurang@example.net,,"H.No. 81, Walia Road",Davanagere,Tamil Nadu,114581,2023-08-04,False
9249,Priya,Chaudry,zilmildesai@example.org,,"H.No. 97
Nayak",Karnal,Goa,491348,2025-02-06,True
9250,Simon,Sawhney,yashasvi62@example.net,5856412457,"H.No. 371
Kibe Nagar",Khandwa,Kerala,612245,2023-06-06,True
9251,Ati,Basu,ishaniwali@example.net,,"75/46
Parmer Nagar",Ramagundam,Uttar Pradesh,914717,2025-04-30,True
9252,Dhruv,Patel,balendra29@example.org,1502606442,"24/794
Bakshi Circle",Jabalpur,Karnataka,664164,2024-07-07,False
9253,Aarna,Ray,sara78@example.org,03649031719,"543
Sha Path",Tirupati,Punjab,716966,2023-02-24,False
9254,Urishilla,Johal,mittalvrishti@example.org,,"25/59, Korpal Street",Asansol,Meghalaya,163931,2024-03-08,False
9255,Nakul,Sabharwal,dhritichowdhury@example.com,,"H.No. 790
Pai Marg",Mehsana,Chhattisgarh,855212,2023-01-20,False
9256,Yashoda,Jayaraman,wvirk@example.com,2551006956,"49
Kara Circle",Ambala,West Bengal,510814,2024-12-18,True
9257,Advaith,Pal,nandinidhingra@example.com,,"H.No. 99, Dhar Chowk",Bilaspur,West Bengal,175234,2024-07-09,False
9258,Nisha,Loyal,shankarkashvi@example.com,+911888101160,"H.No. 65, Bhatti Street",Kolkata,Madhya Pradesh,118121,2023-06-22,True
9259,Chaitaly,Oza,rchakraborty@example.com,+911872024329,"654
Johal",Bettiah,Meghalaya,260773,2023-09-30,True
9260,Hemani,Issac,ira90@example.org,,"H.No. 54
Buch Street",Rohtak,Gujarat,633651,2022-08-12,False
9261,Ekta,Issac,knagi@example.org,1500931691,"29/87
Kapadia Chowk",Guntur,Kerala,729128,2024-01-02,False
9262,Upadhriti,Das,tanejayash@example.net,,"H.No. 922, Gera Road",Ranchi,Odisha,055686,2024-10-28,True
9263,Januja,Kala,chandran09@example.com,,"H.No. 379, Suri Circle",Guna,Haryana,317017,2025-06-25,False
9264,Hemang,Sundaram,lanand@example.org,,"H.No. 14, Bali Circle",Hazaribagh,Chhattisgarh,157398,2022-11-08,True
9265,Varenya,Bhavsar,vincent52@example.net,8023644379,"83
Sathe Nagar",Silchar,Tripura,012376,2024-04-24,True
9266,Madhavi,Issac,anshchauhan@example.org,+914840087034,"H.No. 947
Gokhale Marg",Gwalior,Nagaland,946951,2025-07-15,False
9267,Suhani,Sachar,emukhopadhyay@example.net,07640309585,"H.No. 762, Krishna Road",Suryapet,Uttar Pradesh,628606,2022-08-22,False
9268,Zaid,Mukherjee,jack97@example.com,06788370789,"H.No. 124, Saraf Chowk",Kadapa,Punjab,486248,2023-11-20,True
9269,Janya,Dixit,dalaja05@example.org,01778720064,"94/56
Chaudry Road",Malda,Kerala,530347,2025-01-17,False
9270,Isaiah,Vyas,lilananda@example.com,+910082265414,"16/798, Batta Road",Jabalpur,Tripura,496721,2025-04-20,False
9271,Wyatt,Mukhopadhyay,osodhi@example.org,,"H.No. 206
Loke Ganj",Sagar,Jharkhand,679857,2024-10-21,False
9272,Dipta,Sankar,mnarang@example.net,+911223450434,"83/699
Prashad",Hazaribagh,Meghalaya,327895,2022-09-07,True
9273,Upma,Joshi,kalitalogan@example.org,06634594384,"816
Date Road",Ahmednagar,Uttar Pradesh,451642,2024-08-23,False
9274,Aadhya,Basu,chavvibrahmbhatt@example.net,,"97/175, Dua Marg",Berhampur,Meghalaya,655075,2022-09-15,True
9275,Vritti,Loyal,gmani@example.net,,"H.No. 964, Prashad Marg",Jehanabad,Sikkim,243883,2023-10-28,False
9276,Rajeshri,Bahl,indalicheema@example.com,7710619714,"57/596
Pandit Marg",Berhampur,Arunachal Pradesh,045852,2024-04-16,True
9277,Panini,Vohra,semvritti@example.com,09754625501,"53/122, Sachdev Path",Pudukkottai,Uttarakhand,089662,2024-11-03,True
9278,Gaurangi,Ratta,raagini12@example.net,+916933477054,"70/03, Chaudhry Circle",Ghaziabad,Sikkim,373032,2024-06-29,False
9279,Theodore,Chaudhari,mittermanthan@example.org,+912935102353,"97/760
Baral",Guntakal,Jharkhand,452210,2024-04-17,True
9280,Krisha,Mody,mandalrohan@example.org,2951617567,"155, Ravi Road",Akola,Karnataka,500046,2022-11-09,True
9281,Aayush,Lata,kiaan07@example.org,,"H.No. 750
Chokshi Road",Visakhapatnam,Assam,699271,2023-11-10,False
9282,Gaurav,Kale,arinchoudhury@example.net,+910852565859,"H.No. 669, Parsa Road",Haldia,Uttar Pradesh,925650,2023-01-13,True
9283,Oliver,Hans,grewaltanish@example.com,0883681899,"68/10
Bhatnagar Ganj",Kozhikode,Jharkhand,303158,2024-11-17,False
9284,Idika,Banik,nihal03@example.org,,"H.No. 704, Mani Nagar",Mango,Jharkhand,811979,2025-02-01,True
9285,Guneet,Mangal,tdyal@example.org,,"74/772
Gour Nagar",Aurangabad,Himachal Pradesh,879322,2022-09-12,False
9286,Neha,Dalal,darshmand@example.net,,"557, Rana Path",Hospet,Punjab,576688,2023-09-26,False
9287,Anya,Tank,sahanaksh@example.org,,"04/000, Varty Road",Ramgarh,Karnataka,812555,2023-07-18,True
9288,Mugdha,Balakrishnan,sahaaarav@example.org,,"H.No. 19, Sen Road",Karaikudi,Punjab,738272,2022-09-10,True
9289,Ekavir,Gala,hnarula@example.org,,"18, Karpe Circle",Maheshtala,Arunachal Pradesh,147465,2025-06-24,True
9290,Jagvi,Ravel,bhattyauvani@example.net,+918416874987,"17, Aurora Nagar",Thane,Nagaland,471056,2023-11-18,False
9291,Liam,Barman,karpeomaja@example.org,+918852573442,"08/74
Kade Street",Tinsukia,Odisha,222832,2023-12-24,False
9292,Ayush,Pradhan,ayushmanjohal@example.com,,"H.No. 01, Varghese",Rewa,Andhra Pradesh,685670,2024-10-13,False
9293,Isaiah,Srivastava,chaayachhabra@example.net,9434167439,"45
Raju Road",Bhilwara,Bihar,284836,2024-07-31,True
9294,Nathaniel,Lad,yauvaninanda@example.org,5177828063,"36/892
Goel Nagar",Ratlam,Kerala,668783,2023-05-29,True
9295,Saanvi,Patil,hkumer@example.net,01179776335,"25
Mital Marg",Varanasi,Rajasthan,002639,2023-06-25,True
9296,Om,Sidhu,oliver10@example.org,,"86/05, Dugar Ganj",Bally,Andhra Pradesh,552232,2023-01-28,True
9297,Ekbal,Ganguly,sankarantriveni@example.net,00483533795,"H.No. 57
Kapoor Circle",Bongaigaon,Nagaland,641981,2024-03-27,False
9298,Charvi,Raja,nacharya@example.com,,"66/454
Bahri Nagar",Muzaffarnagar,Himachal Pradesh,025740,2025-05-10,True
9299,Ishaan,Bail,khareeshana@example.org,5023140508,"H.No. 427, Ramaswamy",Bahraich,Tamil Nadu,335955,2024-06-19,True
9300,Matthew,Dugal,wishi10@example.net,07229645318,"993
Nayar Path",Tiruppur,Uttarakhand,180973,2022-08-26,False
9301,Riya,Sama,qsaraf@example.net,7769889631,"H.No. 953, Sarkar",Tiruchirappalli,Goa,342757,2024-03-16,False
9302,Mason,Madan,oakdevika@example.org,01748062247,"H.No. 661
Shah Street",Gulbarga,Gujarat,907371,2023-01-19,False
9303,Yuvraj,Behl,nilima79@example.net,,"62/811, Dugar Path",Ghaziabad,Maharashtra,236444,2023-10-19,False
9304,Damyanti,Mistry,dyadav@example.org,9519476086,"95/463, Gaba Road",Sasaram,Tripura,427508,2023-10-15,True
9305,Jatin,Baral,oeshi42@example.com,,"H.No. 727, Subramaniam Ganj",Kozhikode,Rajasthan,328619,2022-07-29,False
9306,Osha,Ben,jairaj11@example.com,,"47/95
Rao Ganj",Bahraich,Tamil Nadu,435514,2025-06-28,False
9307,Vaishnavi,Balan,rayaan32@example.org,,"91/077
Deo Road",Bokaro,Madhya Pradesh,859673,2022-11-04,False
9308,Upadhriti,Chandran,mvaidya@example.com,5761438428,"81/75
Issac Circle",Mysore,Karnataka,991307,2025-06-17,False
9309,Nitara,Natarajan,aedwin@example.com,06931891973,"61/286
Pathak Street",Vasai-Virar,Chhattisgarh,988816,2025-07-08,True
9310,Harish,Minhas,zmanne@example.com,,"811, Sur Road",Gurgaon,Madhya Pradesh,260893,2025-06-28,False
9311,Sneha,Sarna,michaelmenon@example.net,,"15, Wagle Road",New Delhi,West Bengal,792529,2023-08-21,True
9312,Omaja,Saxena,kaurqadim@example.org,07233388857,"H.No. 728, Bose Chowk",Raebareli,Kerala,420952,2022-08-21,False
9313,Dayamai,Iyengar,subramaniamgaurangi@example.com,05635809385,"H.No. 20
Choudhury Path",Maheshtala,Sikkim,858598,2025-01-25,True
9314,Thomas,Handa,neel41@example.org,,"175, Kala Nagar",Deoghar,Assam,628783,2022-10-23,False
9315,Aayush,Prashad,christopher66@example.org,9137954536,"62
Raval Chowk",Tadipatri,Manipur,655996,2024-09-04,False
9316,Yashasvi,Dara,leela41@example.org,,"482
Bala Road",Barasat,Tamil Nadu,476027,2024-05-28,True
9317,Chasmum,Srinivas,karanlajita@example.net,,"H.No. 00, Ramachandran Circle",Sirsa,Punjab,027972,2024-10-09,False
9318,Januja,Bali,jagat14@example.net,9455825295,"H.No. 249
Barad Ganj",Bihar Sharif,Maharashtra,261941,2024-03-03,False
9319,Warinder,Chauhan,advay69@example.net,6199162034,"56/16
Sengupta",Mahbubnagar,West Bengal,774520,2024-03-05,True
9320,Ayushman,Dhawan,contractorfalak@example.org,8835865507,"H.No. 722
Contractor Path",Muzaffarpur,Tripura,587819,2023-08-10,False
9321,Radha,Rau,krishnanedhitha@example.org,4796407934,"H.No. 692, Pandit Path",Saharanpur,Arunachal Pradesh,823258,2024-07-23,True
9322,Andrew,Dey,janya10@example.net,02095005576,"38
Thakkar Nagar",Bettiah,Meghalaya,937071,2022-12-11,True
9323,Saumya,Rajan,brindabandi@example.com,,"H.No. 710
Joshi Street",Kharagpur,Telangana,205894,2023-09-11,False
9324,Ekavir,Dass,garimavyas@example.com,,"58/62, Chakrabarti Chowk",Thiruvananthapuram,Manipur,182938,2025-06-17,True
9325,Gabriel,Garde,osawhney@example.net,,"45/12
Goda Ganj",Kakinada,Assam,619917,2024-05-23,True
9326,Vincent,Sagar,mdara@example.net,,"51/838, Shenoy Road",Sikar,Nagaland,573670,2024-11-25,True
9327,Ganga,Narayan,balainaya@example.net,,"22, Datta Nagar",Ghaziabad,Punjab,764329,2023-04-02,False
9328,Manbir,Ghose,zprakash@example.org,3899095423,"773
Dubey Street",Lucknow,Bihar,591650,2024-03-12,False
9329,Inaya,Choudhury,parmerwarjas@example.org,,"H.No. 35, Aggarwal Path",Baranagar,West Bengal,279555,2023-08-09,False
9330,Adweta,Gulati,kavya63@example.com,+916961061250,"97/137
Manne Road",Kadapa,Odisha,517737,2024-10-16,True
9331,Tanish,Ramachandran,vkohli@example.net,+916833978928,"83/30, Kale Chowk",Katihar,Tamil Nadu,350914,2023-06-05,True
9332,Xiti,Bhasin,nirjadivan@example.com,+913259678702,"77/41, Gulati Chowk",Ratlam,Haryana,468534,2024-07-10,False
9333,Zinal,Tella,noritejas@example.com,01855434665,"25, Dey Street",Sangli-Miraj & Kupwad,Punjab,685294,2022-09-22,False
9334,Wakeeta,Baria,chanderadvik@example.org,,"06/440
Prasad Ganj",Secunderabad,Goa,289969,2024-03-05,False
9335,Amaira,Gola,wpatel@example.com,,"90/73
Hayer",Parbhani,Andhra Pradesh,197634,2023-02-08,False
9336,Kashish,Pandya,modiharsh@example.net,01824177953,"H.No. 32, Bhat Path",Ghaziabad,Goa,800331,2024-05-16,False
9337,Janani,Arya,darakalpit@example.org,+915794110138,"H.No. 93
Jani Road",Jaipur,Haryana,251435,2022-12-05,False
9338,Madhav,Verma,bishakhacheema@example.net,+918860551679,"H.No. 705
Patla Nagar",Asansol,Himachal Pradesh,894697,2023-01-28,False
9339,Jason,Lala,advikvenkatesh@example.net,7446570852,"612, Chhabra Zila",Baranagar,Uttar Pradesh,868534,2023-03-25,True
9340,Tamanna,Narula,poojagulati@example.com,,"H.No. 016
Devi",Rajahmundry,Manipur,085411,2022-09-13,True
9341,Henry,Wali,mitraowen@example.org,,"50/79
Chakrabarti Chowk",Pondicherry,Assam,036239,2024-05-01,True
9342,Liam,Raman,rattanpallavi@example.com,,"70/073, Halder Ganj",Mehsana,Goa,975791,2024-04-27,False
9343,Vinaya,Setty,upma51@example.net,,"96, Garde Nagar",Jhansi,Mizoram,670935,2023-09-10,False
9344,Neel,Krishnamurthy,harsh28@example.com,,"H.No. 22, Menon Marg",Khammam,Tripura,975570,2023-07-14,False
9345,Rachit,Guha,qnagarajan@example.net,03474830093,"H.No. 139
Mane Ganj",Hospet,Haryana,865671,2023-10-02,True
9346,Arjun,Borde,lbedi@example.com,3961743125,"09/68, Cherian Chowk",Nangloi Jat,Haryana,233086,2023-08-24,False
9347,Zilmil,Nayak,krishnarajagopal@example.com,09630159749,"H.No. 272
Thakkar Ganj",Thane,Arunachal Pradesh,311975,2023-09-23,False
9348,Oeshi,Sampath,narasimhannathan@example.org,,"38/304, Sethi Street",Rourkela,Uttar Pradesh,578863,2025-03-08,True
9349,Advay,Koshy,advaith56@example.com,+910593097280,"92/112, Contractor Path",Navi Mumbai,Kerala,220672,2025-03-12,False
9350,Diya,Pall,eiravati32@example.org,,"08/846, Pai Street",Bhilai,Punjab,288638,2022-12-01,False
9351,Hema,Mallick,ravelvyanjana@example.net,,"77/32
Bhavsar Marg",Jaipur,Manipur,743854,2023-10-23,True
9352,Lucky,Mutti,lsachdeva@example.net,,"H.No. 010
Arya Chowk",Allahabad,Jharkhand,026120,2022-12-23,False
9353,Orinder,Dhillon,dalbirchandra@example.com,4233723965,"H.No. 819, Modi Chowk",Tadepalligudem,Kerala,231791,2024-07-04,False
9354,Chakradev,Deshpande,ubutala@example.org,,"221
Munshi Road",Dewas,Uttar Pradesh,875291,2024-10-04,True
9355,Yug,Chandran,tdave@example.com,,"84/89, Dave Circle",Mehsana,Karnataka,923189,2025-01-14,True
9356,Vritti,Garde,atharv23@example.com,,"H.No. 523, Apte Marg",Vellore,Rajasthan,563395,2023-08-07,False
9357,Hardik,Nadig,naksh49@example.com,,"68/219, Ganguly Zila",Meerut,Haryana,319036,2023-07-02,True
9358,Faras,Mandal,kamya60@example.org,02230200625,"H.No. 13
Kamdar Nagar",Sambhal,Uttar Pradesh,477260,2023-09-19,False
9359,Ekantika,Venkataraman,ayaan05@example.com,+912654492389,"72/055
Gole",Berhampur,Himachal Pradesh,848581,2024-10-27,False
9360,Upasna,Mohan,schahal@example.org,,"H.No. 144
Munshi Marg",Pimpri-Chinchwad,Meghalaya,124940,2022-11-24,True
9361,Wyatt,Oak,ekarajkhurana@example.com,9891236284,"610, Kala Zila",Pondicherry,Madhya Pradesh,517252,2025-03-12,True
9362,Wridesh,Nori,ykapur@example.org,,"63/956, Gole",Bhiwandi,Madhya Pradesh,350135,2024-02-27,False
9363,Christopher,Sunder,tamannatandon@example.net,+919763789783,"48/03
Johal Chowk",Purnia,Madhya Pradesh,149625,2023-03-20,False
9364,Diya,Sampath,saranpraneel@example.net,2758784214,"77/041, Ramachandran Zila",Jalna,Uttar Pradesh,864423,2024-05-17,False
9365,Advaith,Maharaj,banjeetdhar@example.org,1251378588,"95/425, Ramesh Ganj",Akola,Assam,980870,2024-11-27,True
9366,Gopal,Mannan,gaurimorar@example.com,07727675244,"93
Sampath Chowk",Junagadh,Mizoram,302426,2025-05-15,False
9367,Orinder,Varma,mpingle@example.org,+910664987275,"80/73, Pau Road",Ranchi,Arunachal Pradesh,730852,2025-06-22,False
9368,Jairaj,Mitter,sarthak78@example.net,1007029628,"49/692
Palan Ganj",Udupi,Uttarakhand,953874,2023-04-06,False
9369,Neelima,Krishnan,balasubramanianchristopher@example.net,,"23
Majumdar",Firozabad,Uttarakhand,313200,2025-06-29,True
9370,Widisha,Golla,udarsh17@example.com,09423567015,"H.No. 80, Lata Zila",Aurangabad,Nagaland,389770,2023-03-27,False
9371,Avi,Dhaliwal,nagartanay@example.com,,"78/39, Shankar Ganj",Miryalaguda,Bihar,373016,2025-02-01,True
9372,Mitali,Kar,ikshitamanne@example.com,,"30, Krishnamurthy Circle",Varanasi,Jharkhand,061516,2025-06-24,True
9373,Hamsini,Mishra,ichauhan@example.com,2283034011,"H.No. 93, Agrawal Circle",Ongole,Sikkim,205489,2023-01-01,True
9374,Ishanvi,Mani,azaan34@example.net,,"801
Bakshi Chowk",Thrissur,Assam,884104,2025-01-02,False
9375,Oeshi,Cheema,bbhasin@example.org,05229968282,"01/282, Memon Marg",Shahjahanpur,Bihar,453843,2024-04-27,False
9376,Atharv,Raghavan,darsh83@example.net,,"H.No. 75
Mani Circle",Kota,Meghalaya,625820,2025-01-23,True
9377,Wriddhish,Bhargava,psom@example.net,+918282657894,"63/931, Bhagat Circle",Bardhaman,Himachal Pradesh,554869,2023-07-13,False
9378,Avni,Sandhu,fmorar@example.org,,"79/696, Kapoor Circle",Berhampur,Bihar,249576,2024-02-10,True
9379,Harish,Srinivasan,dalaja61@example.org,,"H.No. 66
Dora",Mathura,Uttar Pradesh,068678,2023-08-04,True
9380,Yashawini,Bahri,daksha89@example.org,7784716007,"80, Walla Nagar",Ratlam,Andhra Pradesh,004560,2025-02-03,False
9381,Lipika,Patla,panditadweta@example.net,+914933610813,"28/27, Mani Street",Sasaram,Bihar,137736,2023-09-14,False
9382,Umang,Nadkarni,ugill@example.org,05991274548,"138, Dutta Ganj",Ghaziabad,Assam,145243,2023-08-08,True
9383,Hitesh,Chokshi,siddharth18@example.net,+919795128432,"014
Dube Marg",Sikar,Andhra Pradesh,258797,2025-06-12,False
9384,Yug,Dayal,golexalak@example.com,02476043026,"21, Bhavsar Road",Sagar,Jharkhand,495812,2023-06-12,True
9385,Aachal,Raj,gvala@example.net,,"H.No. 06, Bose Chowk",Jehanabad,Bihar,598362,2022-09-29,True
9386,Divya,Bir,rdhar@example.com,+912213718957,"59/54
Lata Road",Miryalaguda,Nagaland,968771,2023-12-11,False
9387,Unnati,Wagle,kshukla@example.org,01300969809,"H.No. 976
Mander",Bally,Rajasthan,582841,2024-10-20,False
